id,nome,massa,luminosidade,temperatura,distancia,ascensao_reta,declinacao
1580,girafa-mortal-iota,2.266637,388.9766,3327.1,5077.045,268.6000586108028,-28.553514817928598
1581,lontra-zelosa-zeta,0.8031878,0.25324976,4885.597,1055.4572,297.71029540963815,3.706307666933705
1582,rinoceronte-resoluto-alfa,0.7736398,0.33835873,4828.952,1374.1627,233.00571798969074,-48.358699915880074
1583,carpa-indomavel-iota,0.9516161,1.634021,5134.987,1594.4722,153.165610753869,-50.72960232730394
1584,tigre-rapido-gama,1.1317316,3.347694,5726.343,650.3013,86.89400414886106,23.84845387239954
1585,tubarao-frenetico-alfa,0.9896066,1.7965238,5739.6875,1068.8925,296.7846936761381,15.291195465756573
1586,pavao-nobre-gama,1.1734737,3.6648543,5070.9526,3137.2363,278.5041865232519,-30.465193231473997
1587,raposa-silenciosa-iota,0.9886083,0.77842516,5679.2383,876.2108,113.57424437442036,-17.825817370560394
1588,leopardo-devoto-zeta,0.7304603,0.25398803,4540.2744,1142.3027,257.89279076322777,-47.5768685506183
1589,pavao-sonhador-delta,0.90029794,0.89622486,5533.362,1223.3175,114.27735260437684,32.9837187358487
1590,morcego-sombrio-gama,0.75155824,0.29981622,4684.5835,1010.7399,82.95973873602239,40.67409949698111
1591,onca-minuciosa-iota,0.64932257,0.09355255,4164.818,1334.782,263.5681161722835,-51.0554315409069
1592,puma-livre-alfa,0.7642851,0.2835575,4799.007,963.975,119.21221579506772,-27.623958241600317
1593,tamandua-magnifico-alfa,0.72015166,0.19904943,4535.954,1056.3539,251.8257883155278,-29.80392113350064
1594,galo-bravo-delta,1.4613554,6.901055,5162.614,1817.0824,99.69253799348127,-10.779951321722654
1595,elefante-sonolento-zeta,0.71534467,0.1880751,4449.118,1060.9586,82.36405751610948,68.9370357468886
1596,girafa-sonhadora-iota,2.758343,133.82527,4719.506,2084.0012,218.4742001148548,-58.02930691782776
1597,crocodilo-animoso-pi,0.7094098,0.19580346,4504.37,662.2003,0.19197875185169633,-53.20198967424286
1598,tartaruga-nobre-pi,1.2152773,2.213692,6338.329,1818.7072,267.998487940544,-28.79682506093209
1599,cisne-inquieto-pi,3.512705,1219.7373,5090.321,1226.3279,268.7209974909201,-28.698222607643835
1600,ganso-inspirado-gama,0.6932364,0.23660108,4387.2837,1043.0579,102.85430367015415,18.347541177044356
1601,suricato-feroz-alfa,0.8050811,0.30476058,4922.5884,1051.6526,286.6941246996664,-41.453018109430936
1602,panda-audivel-iota,2.5457041,62.001003,9557.673,3307.7717,282.00777731289315,-7.707293547219124
1603,cobra-sombria-zeta,0.8198962,0.2746795,4926.7085,716.1207,113.84119897322152,-26.419972955450138
1604,puma-racional-iota,0.95491225,1.2991158,5492.5103,983.6153,313.63898606014016,64.64600814288633
1605,gaviao-majestoso-delta,1.0167818,1.5298433,5840.8193,2056.414,150.028379898899,-74.0877829902172
1606,cachorro-vivaz-sigma,2.2378292,39.410397,7855.4043,1536.0309,277.71906650877776,-5.27029908640486
1607,carpa-frenetica-pi,0.96197087,1.4377903,4965.387,761.1378,281.0220863954852,-8.714793737509272
1608,bode-eterno-sigma,1.0831838,2.9370387,5262.4106,1690.2133,291.03487724934985,28.062014096646653
1609,lobo-sagaz-alfa,1.0299231,2.3657732,5753.6475,917.9608,248.34396737888846,15.240111172636336
1610,tartaruga-silenciosa-sigma,1.0258704,10.68203,4381.5645,887.6406,249.37583663133648,-51.6398457686708
1611,puma-estranho-zeta,1.1341729,4.739985,4930.242,2412.0442,0.5903006446530488,73.44837234551618
1612,leopardo-corrosivo-sigma,1.3412546,4.2732773,6502.542,1558.122,152.4501416049184,-61.92636298122197
1613,pavao-razante-delta,2.6096256,65.459564,9998.534,6930.305,161.79821542160312,-61.79107350024485
1614,pavao-destemido-gama,0.75865924,0.39091155,4502.9956,987.2556,219.80533467759457,-55.07843485474304
1615,cervo-vivaz-delta,1.4942027,6.1257415,7106.921,1221.1154,283.67016683535974,-2.2449762191085942
1616,pavao-divino-zeta,0.7166208,0.29941642,4685.4297,1154.9678,277.14314423650575,-17.237090301873252
1617,gaivota-instintiva-sigma,1.0489525,1.1402742,5889.4062,1187.1317,206.18443200029196,65.79684498393613
1618,carpa-rapida-alfa,1.5014496,7.346213,5177.5034,2303.836,123.7108192232672,-33.4237852261112
1619,arraia-fiel-zeta,0.7839616,0.2976858,4878.7144,805.2576,180.82827711067432,48.23068740829794
1620,raposa-sigilosa-pi,1.9189974,12.322522,8493.094,1686.03,61.51438852166047,38.88660771859334
1621,coruja-animosa-pi,0.95367634,0.5749301,5489.4204,174.228,208.15924734946788,-28.266515194327283
1622,porco-furioso-pi,0.72441566,0.15438965,4491.052,505.3328,90.839112780531,-6.457063825827935
1623,ornintorrinco-valioso-iota,0.959265,1.6617033,5087.387,1508.7913,181.5456522771469,-52.9043855141089
1624,ganso-ardiloso-alfa,0.8539664,0.6897124,5255.8623,1345.5137,112.67507678985802,-44.541939727696175
1625,gorila-destemido-gama,0.93552405,1.4576254,5676.237,1737.8075,249.7516992343664,44.33453368559302
1626,javali-selvagem-delta,1.7139033,12.622485,6835.1685,1850.0493,84.11207275630255,34.33862090074208
1627,texugo-curioso-pi,0.96835893,0.89017963,5670.0796,1396.143,308.8179085615085,3.6079054014036687
1628,zebra-curiosa-gama,0.81716293,0.35553864,5035.0796,785.5612,109.27396173295844,-55.02003494371528
1629,raposa-vivaz-sigma,1.0109934,7.1282163,4715.4014,1079.2286,240.52090232088108,-51.707862824809105
1630,golfinho-misterioso-beta,0.6249259,0.09827618,4100.1064,298.2525,189.72835791599212,42.225217280074595
1631,texugo-esperto-delta,0.87730765,1.0349164,5478.811,987.2637,142.16626005510736,36.08017595012437
1632,tamandua-imponente-iota,2.2051384,40.422913,6098.068,6315.0723,204.163719563751,-64.2529355197445
1633,suricato-saltitante-sigma,1.801222,29.979448,4810.571,1021.0511,271.42049443951225,-16.099347323089304
1634,rinoceronte-eletrico-pi,1.2055985,4.0116663,5093.334,2131.4565,260.71824724669807,0.9522201902189523
1635,texugo-nervoso-gama,0.68167746,0.21146256,4287.4854,791.2809,273.01714963360234,22.322466472058775
1636,gaviao-prudente-iota,0.9487146,1.2775205,4760.9526,1096.6821,238.25235702353154,-46.456796270169164
1637,girafa-gigante-zeta,0.6837034,0.116442695,4306.229,339.4084,96.11674821196178,-12.373256717458199
1638,tigre-nervoso-alfa,1.1373005,3.0050302,5983.8325,1395.4012,297.60548351472744,36.65331570893808
1639,golfinho-invisivel-zeta,0.7763211,0.2794014,4806.147,396.7914,181.6029475774375,-28.577577014694846
1640,rinoceronte-majestoso-delta,2.774395,161.70291,5915.611,5268.6313,274.31046107500094,-34.45559068601167
1641,texugo-bravo-sigma,1.0984756,1.3995699,6198.439,458.2719,241.76906248198594,5.746709923127743
1642,galinha-saltitante-iota,2.4528887,55.343563,4643.31,4103.964,269.56012770786367,-37.32316175165197
1643,tamandua-nervoso-zeta,0.80020916,0.4169363,4996.4062,785.083,297.14414734378147,-7.322825650702281
1644,puma-tranquilo-beta,0.7286711,0.23646533,4517.2446,1430.374,89.40340769195417,-85.7352552204959
1645,golfinho-resoluto-gama,0.73768026,0.19176842,4590.709,869.455,253.21479493364495,52.46984739614047
1646,rinoceronte-vivaz-iota,0.9156393,0.6592122,5504.4697,2482.3003,245.87759966164757,-76.3408184280078
1647,tartaruga-brilhante-alfa,1.1429075,3.29976,5897.715,1394.4846,195.01782470849614,-73.23638748101426
1648,carpa-majestosa-sigma,1.5802703,11.498347,4931.181,2120.1643,252.17790588785965,-34.425603093889116
1649,crocodilo-corrosivo-iota,0.7483461,0.23726462,4646.064,174.927,180.09382634969643,58.00683058846344
1650,baleia-selvagem-iota,1.662565,19.032354,4783.575,1752.3328,288.8621564914857,5.541366915497907
1651,leopardo-orgulhoso-alfa,0.55081415,0.06737634,3776.9297,586.0267,341.3363511955028,32.43266416080862
1652,raposa-devota-pi,0.69013953,0.22885612,4343.531,1849.9995,78.606295277378,-72.36478497349417
1653,gorila-zeloso-gama,1.7942433,15.091994,7173.483,1707.0038,204.37616245927515,-57.80250538757154
1654,baleia-agil-pi,0.69823676,0.19030018,4379.792,1190.9758,276.01242237737944,-37.73372144342126
1655,canguru-ardiloso-alfa,1.6804762,11.248169,5152.0874,1805.2999,260.85739442225855,-24.39189524022092
1656,lince-devoto-zeta,1.3620512,4.8328533,6155.151,1707.9683,151.1627206188724,-59.98006910101404
1657,morcego-legendario-gama,5.7263293,1422.6995,6909.897,3362.9343,305.28241286701564,39.386037721226046
1658,gaviao-cauteloso-iota,1.1906675,4.9710073,4971.3306,2360.768,258.7862507418587,10.89542711372579
1659,baleia-sombria-zeta,0.7705792,0.35144895,4855.197,1349.8959,306.78837322687025,6.16285427186444
1660,foca-hostil-alfa,0.65705377,0.1323138,4204.4478,1056.539,23.220235194724026,-9.309089627920956
1661,antilope-agradavel-delta,1.682326,13.201217,6096.1367,1677.3362,7.914845096441482,64.14899925988982
1662,javali-antigo-beta,1.0202463,2.4234507,5254.772,3208.0073,286.7855830004713,36.37286769392381
1663,baleia-venenosa-beta,0.6886649,0.17801347,4331.7007,937.8964,247.54256100291664,-26.563386301826668
1664,pavao-animoso-alfa,1.6387616,32.239677,4861.8647,1830.8263,195.0620372715311,-72.23440799429439
1665,puma-rapido-zeta,0.67703503,0.18016466,4266.7896,1164.7128,269.99195703032103,-52.96408137019167
1666,tordo-forasteiro-sigma,0.7137129,0.14959173,4452.6416,1142.7982,145.53659849958444,-78.02842078912745
1667,aguia-congelante-pi,0.691481,0.17771105,4348.77,880.5676,26.403241550624386,24.374567887347162
1668,baleia-racional-beta,0.76055056,0.4047225,4747.798,900.1042,133.39152389902685,-47.510066055007506
1669,tartaruga-valente-gama,0.9306951,0.5795629,5520.715,2113.074,303.7207514784218,14.05444531553078
1670,pinguim-saliente-iota,1.9682416,23.205837,6008.6265,1387.1699,268.413572217614,-22.998413301273537
1671,lobo-nobre-gama,3.601533,268.83603,4767.8604,1709.2609,267.44697464939486,-32.656825183943766
1672,pantera-agradavel-sigma,0.8576809,0.5387636,5233.336,1324.4396,294.7058412176361,-24.825241053363232
1673,boi-preguicoso-sigma,0.7319759,0.3860934,4597.014,1292.9027,276.76792601767556,15.912876112395624
1674,tordo-leal-gama,0.78205526,0.6050169,5001.486,1037.946,202.07988964929353,-68.43022488616842
1675,zebra-sabia-zeta,1.061894,5.560941,4854.8047,1117.7013,279.65537282189706,-5.2604700709497685
1676,lontra-venenosa-sigma,0.704154,0.18108657,4581.1724,940.3721,269.9026420108803,-27.345680244231307
1677,crocodilo-eterno-sigma,0.73290646,0.3337061,4657.4434,1224.0276,295.1046796347621,57.08999464198115
1678,camelo-calmo-alfa,0.8272217,0.43756247,5048.0713,3049.4697,214.44529841210328,-38.21136540632761
1679,gaivota-vigilante-pi,0.61348766,0.117170244,4024.7615,847.3464,276.1336282149739,-29.492377978635215
1680,camaleao-inquieto-pi,0.7029715,0.1643979,4413.957,945.434,133.7921121983573,-54.17507000750669
1681,gaivota-indomavel-delta,0.9187533,1.2146877,5241.8467,1423.8792,142.1517481736152,-63.772099060246326
1682,lobo-vibrante-iota,0.9688783,1.9195833,5452.9214,1694.0796,335.1530706287781,31.623744729306182
1683,boi-astuto-iota,0.812471,0.47886264,4747.0786,1286.493,243.8325840604688,-56.83739912283672
1684,girafa-prudente-sigma,0.9481959,1.608839,4978.1772,1793.3525,279.81085685069814,-38.803944414848644
1685,javali-misterioso-beta,0.9090507,0.8552487,5564.6714,722.0693,263.6526401751005,-42.34883837447685
1686,porco-sutil-zeta,2.2994835,33.17495,5328.029,4674.4106,186.04893081251194,-54.786149289842506
1687,cachorro-perspicaz-beta,1.0712049,3.2783017,5016.382,1917.9484,259.6768143084637,-20.31163800868164
1688,lobo-cauteloso-iota,3.6019242,111.39056,4603.8403,3351.3252,281.78696787017867,-9.28313457685282
1689,baleia-valente-gama,0.85275155,0.33714855,5089.2144,1159.663,287.4087221190603,54.132230953740205
1690,cervo-destemido-alfa,0.6792372,0.20219268,4385.499,1351.6437,280.96404219314934,-16.04046217130461
1691,dragao-sombrio-alfa,0.90231824,0.46106073,5387.702,1376.3356,204.82055661179604,-43.53079301316715
1692,camaleao-rapido-pi,1.0906459,3.3680408,5091.6904,1550.9363,278.8749471368669,10.073749924732594
1693,tamandua-calmo-pi,1.4981792,5.8556495,7182.4355,1527.5569,279.2441217844737,-14.930133022203497
1694,macaco-astuto-iota,0.9234133,0.92400676,5280.1963,924.4131,92.90777134350881,10.152366326699784
1695,tamandua-animoso-gama,0.9362252,1.3157381,5390.652,834.3868,278.47643941499587,-9.965783050799903
1696,golfinho-animoso-gama,4.1147885,680.5907,3541.3342,4994.547,278.31110435235064,-10.37455597702997
1697,jaguar-perspicaz-sigma,2.702546,61.278137,5335.859,5724.1113,241.98783809271853,-45.79916987186755
1698,raposa-indomavel-delta,0.9907286,5.3201647,4683.493,1960.4662,284.2672457161469,13.848227880843234
1699,suricato-firme-delta,0.5380786,0.06540144,3696.476,596.9393,85.77070455080074,51.165607980459036
1700,javali-forte-beta,1.1936232,4.399099,5284.926,2527.0405,269.79318864401375,-39.21706287524269
1701,canario-audaz-pi,1.95009,23.81484,4821.908,3591.2834,284.7633139282553,11.012139210380694
1702,pantera-invisivel-zeta,0.5715386,0.06741839,3921.1147,1302.2893,44.614981164985686,25.007506852921132
1703,gaivota-inspirada-zeta,0.7194368,0.25841948,4535.618,751.1018,282.82837164803317,12.723381189454281
1704,tamandua-congelante-zeta,2.6332495,79.673676,7363.7944,3333.263,3.52588829268057,61.764114338956276
1705,canario-humilde-sigma,0.87477475,0.65592283,5406.5195,786.8439,80.78357500271692,-5.430447482878929
1706,elefante-luminoso-sigma,0.7220344,0.27045876,4539.3022,1056.97,248.86827650498512,5.289702137281353
1707,galinha-selvagem-iota,1.115084,3.3626397,5213.418,1451.8556,258.5534743903652,-8.779120152612458
1708,ornintorrinco-hostil-zeta,1.6418678,16.697147,4886.375,2041.9888,203.9072250294383,-58.8459051373924
1709,cisne-valioso-sigma,0.88533616,0.96698326,5423.7974,856.9995,120.17057938515364,-40.74725808884746
1710,hiena-forte-delta,0.81390893,0.33279306,4987.6777,777.8175,208.41801510495566,-65.57461013670581
1711,lontra-valiosa-sigma,0.5787434,0.069103174,3586.0076,666.9852,150.76619065408843,-38.46311980436554
1712,tordo-gelido-pi,1.813505,16.286116,7101.741,1028.7905,282.86041186295347,-0.4168658382561759
1713,zebra-invisivel-pi,0.591058,0.08736155,3956.8179,742.6779,235.54781815302226,-18.898480957050932
1714,canario-racional-iota,0.76471883,0.22667077,4709.6245,937.3641,274.0045504192786,-22.329110693718864
1715,texugo-sereno-gama,0.6255832,0.115151756,3602.9463,993.0582,340.5067399433092,-5.861081688174093
1716,tubarao-agil-alfa,0.95555055,1.8230171,5431.9326,1291.6945,280.90206509122385,25.136307582493824
1717,raposa-letal-iota,0.9465707,1.8454523,5298.6177,1480.5385,239.4139266469165,-37.191899988261326
1718,ornintorrinco-orgulhoso-alfa,1.1729584,3.5314996,6003.206,1080.3324,247.62512587354587,-65.25922174874007
1719,lontra-saliente-delta,1.4202892,5.981777,5752.482,990.5248,122.73948201075774,-56.85001053887617
1720,raposa-vibrante-sigma,0.6994908,0.1685356,4391.2207,1064.8881,10.66332076717708,20.28410899352436
1721,lontra-astrologa-alfa,0.8279449,0.52508724,5147.6035,1259.08,84.1529707389668,-65.67278088459467
1722,dragao-ousado-pi,0.69163024,0.13273893,4313.2744,610.8934,308.1929152808737,18.925715211655273
1723,onca-invisivel-zeta,0.7246351,0.21688208,4498.1675,666.5325,71.51948986915843,55.03059938046801
1724,pavao-sagaz-alfa,0.9744381,1.1528335,5796.807,1234.5681,146.9099722623577,-74.58181961989429
1725,dragao-perigoso-sigma,1.2766007,2.6860576,6527.5747,2062.9578,147.5749615809901,-62.202071618621765
1726,falcao-radiante-pi,0.6651711,0.22445849,4249.43,905.6616,278.3547967194029,10.977978103840254
1727,bufalo-mortal-sigma,0.9191641,0.8663334,5585.588,1257.7943,140.34374171882737,73.22200671710893
1728,pantera-audivel-iota,1.1986936,3.5064847,6040.8413,1172.5938,288.43880010577226,8.699557556269884
1729,coruja-ousada-zeta,0.93403405,0.6445172,5577.566,990.8794,225.20189603741363,-51.446929018227365
1730,tigre-vigilante-gama,0.85031205,0.58470666,5306.582,883.1761,168.99825629807418,0.2109803210032574
1731,bufalo-vigoroso-iota,1.5355154,9.485267,5892.517,1537.6635,94.77296490481838,31.077192213145416
1732,camelo-audivel-sigma,0.6957317,0.2060107,4407.983,1111.3711,333.76322097977794,48.0198345352967
1733,pinguim-pensativo-iota,0.8303952,0.3796421,5041.2725,1538.1699,90.63821631075386,-56.80447892306317
1734,tigre-livre-pi,0.75919485,0.20109463,4685.288,789.9827,172.838953565692,-9.826075508215038
1735,cisne-forte-beta,0.70534116,0.24880286,4523.575,906.6256,41.762989226718986,-3.756317213644769
1736,camaleao-corajoso-sigma,0.9753576,1.7204636,5727.786,2784.4922,269.29259998096023,18.195892653660504
1737,jaguar-legendario-alfa,0.7083839,0.1762085,4426.432,835.2832,193.59840497717394,-48.05594457309107
1738,pinguim-inspirado-pi,1.6044356,7.7383313,7547.1226,1809.1653,146.40449875315156,-49.753785269716246
1739,raposa-frenetica-zeta,1.4033922,5.3789973,6406.0884,1593.8097,154.2120729280953,-55.99019245931393
1740,ganso-desconfiado-delta,0.777948,0.22488043,4809.779,2236.14,248.35735367198487,-62.26633761451154
1741,hiena-furiosa-pi,1.4032648,5.521595,6130.267,2255.4644,145.37143027018968,-28.94533787678348
1742,baleia-sonhadora-sigma,0.77477807,0.2552666,4780.2964,1157.8512,24.408085846991003,44.5855019546498
1743,pantera-legendaria-gama,0.99591005,1.3489094,5804.934,1167.2706,149.60371542216743,-36.118001548524376
1744,gaviao-sonhador-delta,0.77447414,0.48363456,4883.787,930.4295,250.7874767769703,-52.15321916062659
1745,tartaruga-agradavel-beta,1.1407574,13.630464,4669.058,1829.709,279.35841557280884,-62.83501451455212
1746,tubarao-sombrio-pi,0.5960722,0.111212336,3581.5593,560.1165,283.5656964652888,-27.058291606959834
1747,tordo-humilde-iota,1.0603538,2.6874025,5578.7754,1250.118,290.3662197762491,-59.13567621160352
1748,morcego-curioso-alfa,2.596133,56.596333,5227.022,2830.2864,211.81462492539376,-63.522791644183116
1749,canario-valente-pi,0.6936304,0.23380122,4290.5366,843.7944,117.16101320218995,-39.90263155288554
1750,hiena-encantada-gama,2.691496,59.69439,5334.4585,2043.8516,32.663738508408976,66.67467132527075
1751,baleia-furiosa-pi,1.04084,2.8457386,5049.0854,2333.4658,285.48827545865106,-25.505993469515623
1752,tartaruga-cruel-gama,0.94597715,1.0735729,5362.6025,761.2368,108.71425519540229,-10.863359648805591
1753,galo-agil-pi,0.9814495,1.2898737,5763.609,1276.9811,156.7000576108051,-30.668342635142785
1754,bode-sombrio-pi,1.1821504,5.051479,4953.9272,2081.8904,50.38309326270664,47.652854170699996
1755,pinguim-divino-alfa,1.159757,4.1239185,4981.6167,2298.4722,215.53937427759848,-47.466766760045175
1756,gaivota-ferida-sigma,0.77530783,0.24712308,4786.0415,1170.9508,103.98668146253158,17.025836895279586
1757,falcao-frenetico-alfa,1.1709284,2.3704178,6154.884,717.9188,281.0731516984925,2.87522717508074
1758,tamandua-ardiloso-gama,0.8628619,0.6892728,5293.6895,1857.042,255.5981914819167,-61.19579731616924
1759,gaviao-curioso-pi,1.4229443,30.178936,4732.629,2710.021,282.58769467820656,14.322387521012953
1760,texugo-pensativo-beta,1.3097095,10.665305,4888.28,1823.9294,301.6587536417187,40.06536339776453
1761,javali-nobre-zeta,1.2408816,10.453127,4721.4937,1108.383,262.85833715980414,-41.38425124688885
1762,gorila-saliente-beta,2.5009446,48.02122,5013.216,2387.9504,268.1521963681463,-11.934735435121326
